,0,aif,autonews,championat,commers,echo,express,fontanka,gazeta,govorit,indicator,interfax,iz,kp,lenta,mediazona,meduza,mk,moscow,motor,novaya,nplus1,ntv,postnauka,radiovesti,rbk,review,ria,rosgazeta,rt,sports,svoboda,tass,thebell,tv1,tvrain,vedomosti,zarulem,zvezda,sum
598,развитый,14.0,4.0,4.0,20.0,10.0,2.0,8.0,8.0,7.0,22.0,7.0,12.0,8.0,9.0,3.0,10.0,16.0,4.0,19.0,7.0,24.0,6.0,34.0,4.0,8.0,22.0,9.0,17.0,9.0,2.0,14.0,10.0,28.0,6.0,6.0,24.0,12.0,5.0,434.0
1808,карантинный,8.0,21.0,0.0,8.0,9.0,2.0,14.0,5.0,14.0,0.0,11.0,15.0,14.0,6.0,9.0,9.0,12.0,96.0,1.0,16.0,0.0,11.0,8.0,21.0,8.0,0.0,13.0,9.0,34.0,0.0,4.0,9.0,0.0,17.0,13.0,2.0,0.0,14.0,433.0
323,pilot,14.0,1.0,0.0,100.0,0.0,1.0,11.0,10.0,0.0,0.0,12.0,32.0,13.0,5.0,0.0,0.0,1.0,1.0,67.0,0.0,0.0,2.0,0.0,0.0,1.0,42.0,6.0,63.0,5.0,1.0,1.0,5.0,1.0,0.0,4.0,6.0,26.0,2.0,433.0
746,scientific,10.0,0.0,0.0,24.0,9.0,0.0,6.0,20.0,0.0,95.0,8.0,25.0,10.0,14.0,0.0,1.0,10.0,0.0,1.0,0.0,50.0,2.0,3.0,0.0,3.0,0.0,69.0,33.0,6.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,12.0,432.0
7867,камп,5.0,0.0,125.0,6.0,5.0,2.0,0.0,108.0,1.0,0.0,2.0,10.0,18.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,24.0,1.0,104.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,432.0
4067,рейнгольд,13.0,0.0,8.0,12.0,4.0,32.0,0.0,197.0,0.0,0.0,12.0,29.0,11.0,15.0,0.0,4.0,2.0,8.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,19.0,2.0,45.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,432.0
859,премиальный,4.0,117.0,2.0,20.0,2.0,5.0,8.0,3.0,2.0,0.0,3.0,7.0,3.0,6.0,0.0,4.0,3.0,7.0,70.0,2.0,0.0,3.0,0.0,0.0,6.0,10.0,2.0,10.0,3.0,5.0,1.0,3.0,10.0,1.0,2.0,27.0,80.0,1.0,432.0
3361,escalade,0.0,25.0,4.0,40.0,0.0,0.0,16.0,0.0,1.0,0.0,8.0,32.0,13.0,7.0,0.0,1.0,0.0,8.0,117.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,8.0,36.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,71.0,4.0,432.0
1441,россиянин,14.0,16.0,28.0,7.0,13.0,20.0,14.0,22.0,5.0,1.0,12.0,15.0,5.0,29.0,5.0,8.0,14.0,6.0,3.0,6.0,0.0,17.0,0.0,24.0,16.0,0.0,10.0,8.0,13.0,10.0,7.0,6.0,24.0,8.0,20.0,10.0,3.0,12.0,431.0
3762,хамес,6.0,0.0,19.0,1.0,0.0,4.0,0.0,116.0,0.0,0.0,6.0,1.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0
944,катасон,5.0,0.0,0.0,26.0,8.0,0.0,1.0,6.0,5.0,0.0,6.0,9.0,30.0,5.0,2.0,11.0,7.0,17.0,0.0,6.0,0.0,3.0,0.0,0.0,4.0,0.0,11.0,13.0,27.0,0.0,5.0,9.0,0.0,0.0,209.0,2.0,1.0,2.0,430.0
7546,овернайта,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,430.0
6877,анси,4.0,0.0,164.0,5.0,13.0,1.0,1.0,57.0,2.0,0.0,6.0,16.0,21.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,8.0,7.0,51.0,0.0,51.0,0.0,0.0,0.0,2.0,0.0,1.0,430.0
7717,иммунотерапия,32.0,0.0,0.0,43.0,2.0,0.0,10.0,19.0,2.0,39.0,4.0,24.0,74.0,13.0,0.0,12.0,5.0,4.0,0.0,2.0,21.0,13.0,4.0,0.0,1.0,0.0,40.0,39.0,2.0,0.0,7.0,8.0,0.0,3.0,0.0,0.0,0.0,6.0,429.0
6565,беньямина,5.0,0.0,8.0,17.0,66.0,0.0,5.0,55.0,0.0,0.0,10.0,14.0,25.0,8.0,5.0,4.0,17.0,0.0,0.0,10.0,2.0,5.0,19.0,1.0,6.0,0.0,34.0,27.0,3.0,24.0,5.0,10.0,1.0,13.0,18.0,3.0,0.0,9.0,429.0
7827,бетербиев,0.0,0.0,152.0,54.0,6.0,2.0,0.0,104.0,0.0,0.0,0.0,13.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0
6745,tdi,1.0,3.0,0.0,75.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,6.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,0.0,428.0
4464,подзащитный,11.0,0.0,0.0,13.0,23.0,1.0,10.0,8.0,16.0,0.0,16.0,6.0,4.0,7.0,101.0,13.0,11.0,15.0,0.0,50.0,0.0,6.0,0.0,12.0,11.0,0.0,6.0,3.0,11.0,3.0,17.0,11.0,7.0,1.0,22.0,6.0,1.0,6.0,428.0
206,роуминг,16.0,0.0,0.0,15.0,7.0,0.0,15.0,12.0,20.0,0.0,12.0,16.0,9.0,14.0,1.0,10.0,10.0,10.0,2.0,7.0,0.0,9.0,0.0,72.0,24.0,0.0,15.0,20.0,19.0,0.0,1.0,15.0,13.0,11.0,15.0,22.0,1.0,15.0,428.0
6723,амедиатёк,7.0,0.0,0.0,71.0,3.0,0.0,3.0,40.0,0.0,0.0,0.0,5.0,27.0,10.0,0.0,141.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,10.0,63.0,2.0,2.0,0.0,9.0,1.0,0.0,15.0,7.0,0.0,1.0,428.0
915,жкс,0.0,0.0,0.0,91.0,0.0,0.0,196.0,2.0,0.0,0.0,2.0,1.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,427.0
6785,микробиом,9.0,0.0,0.0,31.0,8.0,0.0,0.0,37.0,0.0,68.0,10.0,10.0,40.0,14.0,0.0,3.0,7.0,0.0,0.0,0.0,94.0,1.0,1.0,0.0,8.0,0.0,44.0,26.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,7.0,426.0
3770,ac,7.0,1.0,3.0,96.0,2.0,2.0,2.0,24.0,1.0,0.0,12.0,38.0,35.0,16.0,1.0,3.0,1.0,2.0,40.0,2.0,0.0,4.0,0.0,0.0,3.0,1.0,6.0,22.0,2.0,5.0,2.0,20.0,0.0,0.0,6.0,60.0,5.0,2.0,426.0
4479,лейн,1.0,0.0,129.0,21.0,2.0,1.0,0.0,36.0,3.0,0.0,8.0,6.0,22.0,11.0,0.0,3.0,9.0,0.0,6.0,2.0,0.0,4.0,7.0,0.0,4.0,1.0,6.0,13.0,4.0,102.0,0.0,6.0,0.0,3.0,1.0,11.0,4.0,0.0,426.0
2615,джалилов,4.0,0.0,2.0,40.0,21.0,0.0,82.0,9.0,0.0,0.0,6.0,0.0,52.0,13.0,37.0,21.0,10.0,0.0,0.0,68.0,0.0,6.0,0.0,0.0,2.0,0.0,18.0,12.0,2.0,2.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,426.0
4480,harley,4.0,0.0,6.0,62.0,10.0,0.0,12.0,1.0,0.0,0.0,38.0,8.0,28.0,16.0,0.0,10.0,0.0,13.0,57.0,0.0,0.0,5.0,0.0,0.0,5.0,52.0,9.0,37.0,0.0,0.0,0.0,25.0,0.0,0.0,5.0,6.0,9.0,8.0,426.0
2404,петтис,0.0,0.0,160.0,2.0,0.0,6.0,1.0,101.0,0.0,0.0,0.0,6.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,127.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,426.0
8992,юрловой,4.0,0.0,130.0,19.0,16.0,2.0,6.0,101.0,4.0,0.0,6.0,17.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,18.0,5.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0
6071,авиалиния,8.0,0.0,0.0,9.0,14.0,1.0,12.0,7.0,29.0,0.0,20.0,15.0,8.0,15.0,3.0,17.0,9.0,26.0,0.0,10.0,0.0,13.0,0.0,56.0,24.0,0.0,12.0,6.0,12.0,1.0,7.0,12.0,12.0,10.0,19.0,16.0,1.0,21.0,425.0
741,цзю,26.0,0.0,123.0,4.0,2.0,4.0,0.0,58.0,1.0,0.0,0.0,14.0,84.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,6.0,0.0,1.0,19.0,6.0,48.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,425.0
6351,автогражданка,33.0,3.0,0.0,76.0,0.0,0.0,3.0,1.0,0.0,0.0,24.0,35.0,42.0,0.0,0.0,0.0,6.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,47.0,79.0,4.0,0.0,0.0,13.0,0.0,4.0,0.0,3.0,31.0,4.0,425.0
7987,полуфинальный,8.0,0.0,118.0,6.0,8.0,46.0,2.0,38.0,4.0,0.0,12.0,7.0,5.0,6.0,0.0,2.0,1.0,0.0,4.0,4.0,0.0,4.0,0.0,18.0,3.0,0.0,0.0,12.0,2.0,95.0,0.0,1.0,0.0,10.0,1.0,1.0,0.0,7.0,425.0
4179,палеонтолог,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,104.0,1.0,4.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,249.0,3.0,13.0,0.0,0.0,0.0,7.0,9.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,8.0,425.0
2822,бфу,0.0,0.0,0.0,13.0,0.0,0.0,6.0,5.0,0.0,27.0,12.0,17.0,204.0,0.0,5.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,39.0,27.0,0.0,0.0,2.0,51.0,0.0,5.0,1.0,0.0,0.0,2.0,424.0
8284,spar,0.0,0.0,0.0,167.0,1.0,0.0,120.0,0.0,2.0,0.0,0.0,8.0,63.0,2.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,19.0,0.0,0.0,424.0
1173,трансмиссия,2.0,107.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,0.0,424.0
4502,спорткар,1.0,2.0,13.0,95.0,2.0,1.0,24.0,2.0,0.0,0.0,0.0,15.0,9.0,3.0,0.0,2.0,2.0,4.0,150.0,0.0,0.0,2.0,0.0,0.0,1.0,31.0,6.0,38.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,3.0,10.0,0.0,423.0
4809,stepway,40.0,0.0,0.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,32.0,11.0,4.0,0.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,84.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0,128.0,0.0,423.0
5362,страйкбол,5.0,0.0,0.0,33.0,16.0,0.0,6.0,12.0,1.0,0.0,10.0,7.0,12.0,16.0,108.0,12.0,12.0,2.0,0.0,82.0,0.0,1.0,0.0,0.0,4.0,0.0,13.0,20.0,7.0,2.0,17.0,11.0,0.0,3.0,2.0,5.0,0.0,4.0,423.0
4761,дрэймонд,0.0,0.0,35.0,3.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0
3869,ровд,9.0,0.0,0.0,44.0,17.0,0.0,6.0,13.0,3.0,0.0,18.0,5.0,92.0,6.0,54.0,9.0,10.0,0.0,0.0,30.0,0.0,6.0,0.0,0.0,8.0,0.0,12.0,29.0,13.0,0.0,13.0,10.0,0.0,1.0,12.0,0.0,0.0,3.0,423.0
3024,шайба,5.0,5.0,105.0,4.0,3.0,84.0,4.0,18.0,3.0,0.0,8.0,8.0,7.0,5.0,0.0,1.0,1.0,1.0,13.0,2.0,0.0,3.0,0.0,5.0,2.0,16.0,0.0,10.0,3.0,91.0,1.0,0.0,0.0,3.0,2.0,1.0,7.0,1.0,422.0
5953,авиакомпания,9.0,0.0,0.0,14.0,12.0,1.0,14.0,7.0,19.0,0.0,22.0,14.0,6.0,19.0,3.0,9.0,6.0,34.0,0.0,8.0,1.0,11.0,0.0,27.0,32.0,0.0,17.0,7.0,10.0,0.0,4.0,16.0,33.0,6.0,18.0,26.0,0.0,17.0,422.0
6379,эстебать,5.0,0.0,145.0,10.0,0.0,5.0,2.0,16.0,0.0,1.0,14.0,13.0,22.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,11.0,8.0,7.0,122.0,1.0,24.0,0.0,0.0,2.0,2.0,1.0,1.0,422.0
5126,чемпионка,7.0,0.0,113.0,4.0,4.0,83.0,6.0,35.0,7.0,0.0,3.0,6.0,9.0,11.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,9.0,0.0,3.0,1.0,0.0,1.0,7.0,4.0,74.0,1.0,1.0,0.0,13.0,3.0,1.0,0.0,4.0,421.0
8549,мякяряйнный,2.0,0.0,128.0,3.0,2.0,0.0,0.0,89.0,0.0,0.0,8.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0
6039,штайнер,0.0,0.0,165.0,13.0,0.0,3.0,1.0,4.0,0.0,1.0,0.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,199.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,420.0
467,видеозапись,8.0,15.0,4.0,6.0,17.0,1.0,21.0,12.0,16.0,3.0,13.0,9.0,5.0,26.0,53.0,17.0,8.0,4.0,4.0,23.0,6.0,15.0,1.0,9.0,19.0,1.0,8.0,6.0,6.0,2.0,12.0,8.0,7.0,4.0,20.0,7.0,7.0,17.0,420.0
2239,cr,2.0,1.0,0.0,46.0,1.0,0.0,7.0,8.0,0.0,4.0,8.0,23.0,63.0,8.0,0.0,0.0,2.0,0.0,53.0,0.0,2.0,0.0,0.0,0.0,6.0,27.0,15.0,76.0,1.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,55.0,1.0,420.0
4671,аксель,2.0,0.0,79.0,4.0,1.0,81.0,9.0,119.0,1.0,3.0,0.0,2.0,4.0,8.0,6.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,62.0,1.0,1.0,0.0,10.0,0.0,1.0,1.0,0.0,420.0
891,прошивка,5.0,0.0,9.0,27.0,3.0,0.0,7.0,9.0,2.0,0.0,2.0,20.0,19.0,17.0,0.0,6.0,1.0,3.0,48.0,0.0,6.0,2.0,0.0,0.0,5.0,13.0,7.0,116.0,2.0,19.0,2.0,5.0,2.0,1.0,1.0,4.0,55.0,1.0,419.0
8972,гозман,5.0,0.0,0.0,7.0,29.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,9.0,3.0,0.0,1.0,6.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,293.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,419.0
2914,argumenti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0
9001,спальная,16.0,42.0,1.0,13.0,9.0,0.0,17.0,4.0,14.0,0.0,4.0,9.0,12.0,11.0,10.0,7.0,10.0,24.0,28.0,5.0,0.0,9.0,0.0,6.0,3.0,45.0,6.0,15.0,4.0,1.0,4.0,8.0,0.0,18.0,5.0,13.0,37.0,8.0,418.0
4034,адаптивный,1.0,88.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,9.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,111.0,0.0,9.0,1.0,4.0,0.0,0.0,143.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,29.0,1.0,417.0
791,подписчик,9.0,0.0,15.0,7.0,6.0,8.0,16.0,27.0,10.0,2.0,3.0,8.0,44.0,43.0,9.0,26.0,32.0,2.0,4.0,8.0,0.0,18.0,0.0,0.0,5.0,6.0,7.0,8.0,4.0,9.0,7.0,3.0,20.0,7.0,16.0,13.0,4.0,11.0,417.0
253,самоизоляция,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,159.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,230.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,417.0
8771,smp,4.0,0.0,148.0,47.0,1.0,0.0,17.0,11.0,0.0,0.0,52.0,38.0,7.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,19.0,12.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,417.0
7547,forester,2.0,7.0,0.0,22.0,0.0,0.0,9.0,5.0,2.0,0.0,8.0,25.0,67.0,4.0,0.0,0.0,1.0,10.0,42.0,0.0,0.0,3.0,0.0,0.0,6.0,26.0,17.0,39.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,9.0,98.0,4.0,417.0
1293,научно,11.0,6.0,0.0,12.0,5.0,0.0,8.0,5.0,9.0,110.0,12.0,10.0,8.0,12.0,5.0,5.0,6.0,19.0,4.0,5.0,7.0,6.0,8.0,9.0,10.0,4.0,16.0,17.0,13.0,0.0,5.0,24.0,4.0,8.0,7.0,8.0,3.0,16.0,417.0
8721,вайль,1.0,0.0,0.0,13.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,13.0,5.0,15.0,1.0,13.0,8.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,36.0,34.0,13.0,0.0,190.0,36.0,0.0,0.0,0.0,17.0,0.0,4.0,416.0
6112,дерби,2.0,0.0,123.0,4.0,4.0,68.0,3.0,30.0,2.0,3.0,5.0,18.0,6.0,8.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,117.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,416.0
1162,шестицилиндровый,0.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,415.0
6950,муринский,1.0,0.0,0.0,78.0,3.0,0.0,174.0,1.0,2.0,0.0,18.0,4.0,73.0,1.0,0.0,5.0,1.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,15.0,0.0,0.0,1.0,20.0,0.0,0.0,3.0,0.0,0.0,0.0,415.0
8250,подозреваться,13.0,18.0,4.0,19.0,14.0,4.0,12.0,15.0,24.0,1.0,21.0,12.0,12.0,14.0,11.0,6.0,12.0,14.0,1.0,5.0,0.0,8.0,1.0,24.0,14.0,0.0,23.0,9.0,17.0,10.0,7.0,24.0,6.0,4.0,7.0,8.0,2.0,18.0,414.0
1274,нюрбургринг,3.0,2.0,9.0,38.0,1.0,0.0,9.0,0.0,0.0,0.0,2.0,29.0,0.0,1.0,0.0,1.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,0.0,22.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,13.0,1.0,414.0
2073,возбудить,9.0,5.0,0.0,11.0,11.0,1.0,13.0,7.0,23.0,2.0,17.0,14.0,14.0,11.0,58.0,11.0,8.0,20.0,0.0,15.0,2.0,12.0,0.0,30.0,17.0,0.0,14.0,9.0,14.0,0.0,7.0,13.0,5.0,4.0,17.0,7.0,2.0,11.0,414.0
1865,пенальти,3.0,0.0,77.0,4.0,4.0,96.0,8.0,31.0,3.0,0.0,11.0,4.0,7.0,11.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,9.0,2.0,129.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,414.0
7819,yle,5.0,0.0,6.0,7.0,9.0,0.0,176.0,17.0,0.0,0.0,51.0,8.0,14.0,9.0,1.0,0.0,6.0,1.0,0.0,11.0,0.0,2.0,0.0,0.0,14.0,0.0,17.0,7.0,5.0,0.0,0.0,38.0,0.0,0.0,1.0,3.0,0.0,5.0,413.0
5798,пензенец,4.0,0.0,0.0,17.0,1.0,0.0,3.0,5.0,1.0,0.0,0.0,7.0,234.0,0.0,71.0,6.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,8.0,0.0,3.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,413.0
3490,ракетоносец,13.0,0.0,0.0,3.0,3.0,0.0,13.0,15.0,7.0,0.0,23.0,22.0,3.0,26.0,3.0,4.0,12.0,1.0,0.0,3.0,0.0,12.0,0.0,12.0,21.0,3.0,11.0,26.0,26.0,0.0,2.0,10.0,0.0,29.0,4.0,6.0,0.0,100.0,413.0
7181,evo,0.0,2.0,0.0,84.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,41.0,3.0,2.0,0.0,3.0,0.0,3.0,122.0,0.0,0.0,1.0,0.0,0.0,0.0,74.0,1.0,33.0,5.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,14.0,5.0,412.0
5717,джейкобс,2.0,0.0,134.0,27.0,0.0,0.0,0.0,78.0,2.0,0.0,2.0,14.0,11.0,27.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,11.0,1.0,71.0,0.0,8.0,2.0,0.0,0.0,9.0,0.0,0.0,412.0
8851,видеосюжет,12.0,0.0,1.0,33.0,15.0,0.0,2.0,14.0,0.0,1.0,24.0,14.0,36.0,7.0,0.0,2.0,4.0,10.0,1.0,24.0,0.0,1.0,0.0,0.0,7.0,0.0,39.0,26.0,19.0,0.0,27.0,40.0,0.0,1.0,1.0,1.0,44.0,6.0,412.0
5099,торочешников,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0
8441,белков,28.0,0.0,4.0,30.0,1.0,0.0,4.0,26.0,3.0,40.0,4.0,30.0,39.0,18.0,0.0,2.0,4.0,4.0,0.0,2.0,24.0,3.0,8.0,0.0,2.0,0.0,78.0,29.0,7.0,0.0,3.0,9.0,1.0,2.0,1.0,0.0,0.0,5.0,411.0
4695,такжевый,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0
6395,lotus,1.0,1.0,1.0,121.0,1.0,0.0,23.0,10.0,2.0,0.0,4.0,19.0,2.0,3.0,0.0,5.0,1.0,1.0,135.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,6.0,27.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,4.0,0.0,411.0
1570,поршнева,12.0,0.0,135.0,3.0,7.0,8.0,0.0,91.0,0.0,0.0,6.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,410.0
7521,сёмина,19.0,0.0,247.0,1.0,5.0,1.0,3.0,8.0,10.0,0.0,4.0,27.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,2.0,35.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0
8380,тачскрин,3.0,1.0,0.0,58.0,0.0,0.0,13.0,3.0,0.0,1.0,4.0,22.0,2.0,1.0,0.0,5.0,4.0,5.0,41.0,0.0,0.0,1.0,0.0,0.0,1.0,76.0,1.0,109.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,4.0,45.0,2.0,410.0
4164,интерторг,0.0,0.0,0.0,141.0,2.0,0.0,179.0,0.0,0.0,0.0,2.0,5.0,23.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,12.0,0.0,0.0,410.0
631,саунд,11.0,0.0,0.0,53.0,1.0,0.0,8.0,16.0,3.0,0.0,2.0,17.0,56.0,9.0,1.0,90.0,25.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,1.0,19.0,36.0,5.0,0.0,15.0,20.0,0.0,1.0,0.0,1.0,2.0,2.0,410.0
3112,аудиозапись,7.0,0.0,3.0,8.0,11.0,4.0,19.0,10.0,15.0,5.0,10.0,6.0,5.0,15.0,54.0,27.0,13.0,4.0,2.0,24.0,20.0,9.0,0.0,18.0,12.0,0.0,9.0,4.0,8.0,3.0,13.0,6.0,15.0,9.0,21.0,6.0,0.0,14.0,409.0
