,0,aif,autonews,championat,commers,echo,express,fontanka,gazeta,govorit,indicator,interfax,iz,kp,lenta,mediazona,meduza,mk,moscow,motor,novaya,nplus1,ntv,postnauka,radiovesti,rbk,review,ria,rosgazeta,rt,sports,svoboda,tass,thebell,tv1,tvrain,vedomosti,zarulem,zvezda
962,Сержант,7.426661715558858e-05,,,4.975310024005871e-05,,,,1.5654351909830933e-05,,,2.1310602024507192e-05,1.5562749003984063e-05,,,,,,,,,,,,,7.096392667060911e-05,,6.890564061574081e-06,,,,,,,,,,0.001769911504424779,
963,Богослов,,,,1.2438275060014674e-05,,,,,,,,,1.7428130745836856e-05,3.536380514543365e-05,,,,,,,,4.117683391324041e-05,0.0017152658662092624,,,,2.756225624629632e-05,1.4250292130988685e-05,,,,5.03826562744041e-06,,,,,,
964,Лазарев,0.0006436440153484343,,,0.00023632722614027885,0.0002519145505844417,,,0.0012993112085159671,0.0002244417012680956,,4.2621204049014384e-05,0.0003268177290836653,0.0006361267722230453,0.0005127751746087879,0.0002012274876748164,0.00011976765075753039,0.0004745017731382049,0.00013342228152101398,,0.00013334222281485432,,0.0015647196887031355,,,0.0003311649911295092,,0.0002962942546476855,0.00025650525835779634,0.000389186914904807,4.2005775794171696e-05,0.0002625131256562828,0.00023679848448969926,,0.0006640338307762206,0.000273037542662116,,,0.0008071266292000479
965,Застройщик,,,,2.4876550120029354e-05,,,,7.827175954915466e-06,,,2.1310602024507192e-05,1.5562749003984063e-05,5.2284392237510575e-05,5.304570771815047e-05,,,,0.00044474093840337996,,,,,,,2.365464222353637e-05,,6.890564061574081e-06,1.4250292130988685e-05,,,,1.5114796882321231e-05,,,,,,
966,Лайтерс,,,,,,,,,,,,,,,,,,,0.002207505518763797,,,,,,,,,,,,,,,,,,,
967,Черников,0.00022279985146676567,,,7.462965036008807e-05,0.0002015316404675534,,0.0004227733934611048,0.00017219787100814022,0.000561104253170239,,0.0001704848161960575,0.000249003984063745,2.6142196118755287e-05,7.07276102908673e-05,,0.00011976765075753039,4.994755506717946e-05,2.2237046920169e-05,,,,0.00024706100347944245,,,0.00035481963335304555,,0.0003100753827708336,0.00017100350557186422,0.00017881560955085727,,,0.00021664542197993766,,3.494914898822214e-05,0.000136518771331058,,0.004424778761061947,0.0001793614731555662
968,Правозащитник,4.951107810372571e-05,,,0.0001616975757801908,0.0002519145505844417,,0.00014092446448703494,6.261740763932373e-05,0.0001122208506340478,,2.1310602024507192e-05,3.112549800796813e-05,1.7428130745836856e-05,0.0001414552205817346,0.0012073649260488982,5.9883825378765195e-05,0.0002747115528694871,,,0.0002000133342222815,,4.117683391324041e-05,,,2.365464222353637e-05,,7.579620467731488e-05,,1.0518565267697487e-05,,0.00017500875043752187,2.015306250976164e-05,,,,,,
969,Боровиков,,,,6.219137530007338e-05,,,,3.1308703819661866e-05,,,2.1310602024507192e-05,,8.714065372918428e-06,1.7681902572716824e-05,,0.0006587220791664173,,,,,,0.00012353050173972123,,,4.730928444707274e-05,,6.890564061574081e-06,,,,,3.0229593764642463e-05,,0.0002795931919057771,0.000273037542662116,,,8.96807365777831e-05
970,Хайдеггер,,,,,,,,,,,,,,,0.0001006137438374082,,,,,,,,0.0017152658662092624,,,,,,,,,,,,,,,
971,Гойхман,0.00012377769525931428,,,2.4876550120029354e-05,,,,0.00012523481527864746,,,,,,,,,0.0002247639978023076,,,,,,,,,,1.378112812314816e-05,,0.0004522983065109919,,,,,,,,,
972,Акимов,0.00014853323431117713,,,4.975310024005871e-05,,,7.046223224351747e-05,5.4790231684408274e-05,0.0002244417012680956,,0.00012786361214704316,0.00017119023904382468,8.714065372918428e-06,0.00010609141543630094,,,,0.00020013342228152105,,,,4.117683391324041e-05,,,0.00035481963335304555,,7.579620467731488e-05,7.125146065494343e-05,7.362995687388241e-05,2.1002887897085848e-05,,0.00016626276570553354,,3.494914898822214e-05,0.000273037542662116,0.0002343841556310793,0.0008849557522123895,0.00011957431543704411
973,Гусейнов,0.00017328877336304,,,2.4876550120029354e-05,0.0006549778315195486,,,2.3481527864746398e-05,0.0002244417012680956,,,3.112549800796813e-05,0.0002875641573063081,0.00010609141543630094,0.0004024549753496328,0.000299419126893826,9.989511013435893e-05,,,0.0002000133342222815,,0.00012353050173972123,,,0.00011827321111768183,,6.89056406157408e-05,1.4250292130988685e-05,2.103713053539497e-05,,0.00017500875043752187,9.572704692136779e-05,,,,,,2.9893578859261028e-05
974,Патриот,,,,,,,,,,,,,1.7428130745836856e-05,1.7681902572716824e-05,,,,,,,,,,,,,6.890564061574081e-06,,,,,5.03826562744041e-06,,,,,0.003539823008849557,2.9893578859261028e-05
975,Соломон,,,,,,,,1.5654351909830933e-05,,0.002044989775051125,,,,,,,,,,,,,,,,,,2.850058426197737e-05,,,8.750437521876094e-05,,,,,,,
976,Курашкевич,,,,,,,,,,,,,,,,,,,,,0.004149377593360996,,,,,,,,,,,,,,,,,
977,Конев,9.902215620745142e-05,,,2.4876550120029354e-05,0.00015114873035066505,,0.00014092446448703494,0.00010175328741390107,,,4.2621204049014384e-05,9.337649402390438e-05,1.7428130745836856e-05,5.304570771815047e-05,,0.000299419126893826,,2.2237046920169e-05,,,,0.00016470733565296164,,,7.096392667060911e-05,,4.823394843101856e-05,7.125146065494343e-05,8.41485221415799e-05,0.00010501443948542923,0.0002625131256562828,7.053571878416573e-05,,0.0001048474469646664,0.000273037542662116,0.00011719207781553967,,0.0008370202080593089
978,Человек,0.00103973264017824,,,0.0008706792542010274,0.0027710600564288595,0.0008164931618697694,0.0010569334836527619,0.000453976205385097,0.0012344293569745259,,6.393180607352158e-05,0.0007003237051792829,0.0020478053626358304,0.00035363805145433654,0.001006137438374082,0.0014372118090903649,0.0009490035462764098,0.0005336891260840559,,0.0038669244616307756,,0.00012353050173972123,,,0.0002128917800118273,,0.0002067169218472224,0.000584261977370536,0.00011570421794467236,0.0004620635337358887,0.0036751837591879593,0.0001864158282152952,,0.0010834236186348864,0.0005460750853242321,0.002929801945388492,0.003539823008849557,0.0005978715771852207
979,Попков,4.951107810372571e-05,,,6.219137530007338e-05,0.00010076582023377672,,,3.913587977457733e-05,,,4.2621204049014384e-05,6.225099601593625e-05,,7.07276102908673e-05,0.0004024549753496328,0.000598838253787652,4.994755506717946e-05,,,,,0.00012353050173972123,,,4.730928444707274e-05,,2.756225624629632e-05,4.2750876392966054e-05,2.103713053539497e-05,,0.0004375218760938047,2.015306250976164e-05,,0.00013979659595288855,,,,
980,Перес,,,0.001699524133242692,,0.00010076582023377672,0.0016329863237395388,,3.1308703819661866e-05,,,8.524240809802877e-05,1.5562749003984063e-05,,0.00012377331800901778,,,2.497377753358973e-05,2.2237046920169e-05,,,,4.117683391324041e-05,,,2.365464222353637e-05,,3.44528203078704e-05,2.850058426197737e-05,,0.0013651877133105802,,3.526785939208287e-05,,0.0002096948939293328,,0.00011719207781553967,,2.9893578859261028e-05
981,Бакунин,9.902215620745142e-05,,,,,,,7.827175954915466e-06,,,,,,,,,,,,,,,0.0017152658662092624,,,,6.890564061574081e-06,,,,,5.03826562744041e-06,,,,,,
982,Коммунарка,,,,,5.038291011688835e-05,,,,,,,1.5562749003984063e-05,,1.7681902572716824e-05,,,,0.000355792750722704,,,,,,,,,6.890564061574081e-06,,9.466708740927736e-05,,,2.015306250976164e-05,,,,,,
983,Тишковца,0.00017328877336304,,,,,,,0.00039135879774577326,,,,0.0002645667330677291,1.7428130745836856e-05,0.00017681902572716824,,5.9883825378765195e-05,0.00012486888766794862,,,,,0.0008647135121780486,,,0.0008988764044943821,,0.0005719168171106487,2.850058426197737e-05,0.0006521510465972441,,,2.519132813720205e-05,,0.00013979659595288855,0.000136518771331058,,,0.0005081908406074376
984,Малахов,0.00019804431241490284,,8.49762066621346e-05,0.0012438275060014678,0.00010076582023377672,,0.00035231116121758736,0.0006966186599874764,0.00033666255190214334,,0.00010655301012253596,7.781374501992033e-05,0.0006622689683418006,0.0005481389797542215,0.0003018412315122245,0.00023953530151506078,0.000374606663003846,,,6.667111140742716e-05,,0.00016470733565296164,,,0.00018923713778829093,,2.756225624629632e-05,8.550175278593211e-05,6.311139160618491e-05,6.300866369125754e-05,0.00017500875043752187,2.015306250976164e-05,,3.494914898822214e-05,0.0006825938566552901,,,0.0002092550520148272
985,Лукин,7.426661715558858e-05,,,0.0024005870865828325,0.0002015316404675534,,,5.4790231684408274e-05,0.0001122208506340478,,6.393180607352158e-05,1.5562749003984063e-05,4.357032686459214e-05,5.304570771815047e-05,,,4.994755506717946e-05,2.2237046920169e-05,,,,0.00016470733565296164,,,0.00014192785334121822,,0.00015848297341620386,2.850058426197737e-05,0.0001577784790154623,4.2005775794171696e-05,0.0002625131256562828,2.015306250976164e-05,,0.00013979659595288855,0.000136518771331058,0.00011719207781553967,,2.9893578859261028e-05
986,Малкин,7.426661715558858e-05,,0.000424881033310673,4.975310024005871e-05,,0.0016329863237395388,,0.0003678772698810269,0.00033666255190214334,,8.524240809802877e-05,3.112549800796813e-05,5.2284392237510575e-05,0.00015913712315445143,,,,4.4474093840338e-05,,,,4.117683391324041e-05,,,,,2.067169218472224e-05,0.00012825262917889817,2.103713053539497e-05,0.0016382252559726965,8.750437521876094e-05,4.534439064696369e-05,0.000574052812858783,0.00024464404291755495,0.0006825938566552901,,,
987,Гендиректор,0.00019804431241490284,,0.0001699524133242692,0.002487655012002936,0.00015114873035066505,0.0024494794856093076,0.0008455467869222098,0.00014088916718847842,0.0004488834025361913,,0.00034096963239211507,0.00021787848605577692,0.00026142196118755285,0.00012377331800901778,0.0001006137438374082,0.0004191867776513564,0.00019979022026871785,4.4474093840338e-05,,6.667111140742716e-05,,,,0.03225806451612903,0.00044943820224719103,,0.00018604522966250017,0.00011400233704790948,1.0518565267697487e-05,0.0047886584405355745,,0.0002670280782543417,,,0.00040955631399317407,0.003925934606820579,0.001769911504424779,2.9893578859261028e-05
988,Чайка,0.00032182200767421715,,,0.00023632722614027885,0.00035268037081821843,,0.0006341600901916572,0.00014871634314339387,0.000561104253170239,,0.0005327650506126798,0.00028012948207171317,0.00017428130745836856,0.00031827424630890286,0.0009055236945366736,0.00023953530151506078,0.00014984266520153838,6.671114076050699e-05,,0.000400026668444563,,0.00045294517304564455,,,0.0005440567711413366,,0.00037898102338657444,0.0004417590560606493,0.00023140843588934467,0.00012601732738251508,,0.0004836735002342794,,0.00031454234089399924,0.000273037542662116,0.000703152466893238,,0.0002092550520148272
989,Шаповалов,9.902215620745142e-05,,8.49762066621346e-05,8.706792542010273e-05,,,,6.261740763932373e-05,0.000561104253170239,,0.0002557272242940863,0.00014006474103585658,6.971252298334742e-05,3.536380514543365e-05,,0.00017965147613629558,,4.4474093840338e-05,,,,8.235366782648082e-05,,,9.461856889414548e-05,,0.00015159240935462976,4.2750876392966054e-05,0.002440307142105817,0.0007351010763980048,8.750437521876094e-05,7.053571878416573e-05,,,0.000273037542662116,,,0.00023914863087408822
990,Каганович,,,,4.975310024005871e-05,,,,1.5654351909830933e-05,,,,,,,,,4.994755506717946e-05,,,,,,,,,,,,,,0.0007875393769688486,,,,,,,
991,Широков,0.0002475553905186285,,,9.950620048011742e-05,0.00030229746070133015,0.0020412329046744235,,0.0001800250469630557,,,4.2621204049014384e-05,6.225099601593625e-05,8.714065372918428e-05,5.304570771815047e-05,,,7.492133260076919e-05,,,6.667111140742716e-05,,4.117683391324041e-05,,,0.00011827321111768183,,2.067169218472224e-05,1.4250292130988685e-05,2.103713053539497e-05,0.0005670779732213179,,5.5420921901844504e-05,,6.989829797644427e-05,,0.0002343841556310793,,8.96807365777831e-05
992,Антонов,0.0005693773981928457,,8.49762066621346e-05,0.0007214199534808513,0.00010076582023377672,0.0004082465809348847,,0.000806199123356293,0.0004488834025361913,0.0010224948875255623,0.0003090037293553543,0.00028012948207171317,0.0002875641573063081,0.0004420475643179206,0.0007042962068618574,0.000299419126893826,0.0005743968832725637,4.4474093840338e-05,0.011037527593818984,0.0006667111140742716,,0.0008235366782648082,,,0.0006150206978119456,,0.0006408224577263893,0.0003705075954057058,0.0008204480908804039,0.0003990548700446312,0.0002625131256562828,0.0011991072193308177,,0.0003494914898822214,0.000136518771331058,0.000351576233446619,,0.0011359559966519189
993,Руководитель,0.001856665428889714,,0.0003399048266485384,0.006554970956627735,0.0005038291011688835,0.0004082465809348847,0.0006341600901916572,0.0003600500939261114,0.0006733251038042867,0.0010224948875255623,0.0006606286627597231,0.0006691982071713148,0.0008626924719189244,0.00042436566174520383,0.0007042962068618574,0.000598838253787652,0.0009739773238099996,0.0006226373137647322,,0.0013667577838522569,,0.00020588416956620205,,,0.000638675340035482,,0.0005305734327412042,0.0006697637301564683,0.00030503839276322715,0.0009451299553688633,0.0003500175008750437,0.000700318922214217,0.001148105625717566,6.989829797644427e-05,0.0008191126279863481,0.002168053439587484,,0.00032882936745187133
994,Тимошенко,0.00044559970293353134,,,0.00023632722614027885,0.00030229746070133015,,0.00014092446448703494,0.0012053850970569818,0.0006733251038042867,,0.0008311134789557805,0.0007781374501992031,0.0003398485495438187,0.0009548227389267084,0.0001006137438374082,5.9883825378765195e-05,0.000374606663003846,,,0.000400026668444563,,0.0013176586852236929,,,0.0007332939089296273,,0.0008061959952041673,0.000270755550488785,0.001188597875249816,2.1002887897085848e-05,0.0007875393769688486,0.0004080995158226732,0.000574052812858783,0.0006989829797644428,0.000273037542662116,0.0004687683112621587,,0.0005978715771852207
995,Тарасенко,7.426661715558858e-05,,0.0003399048266485384,2.4876550120029354e-05,,,0.00014092446448703494,0.0002035065748278021,0.0001122208506340478,,0.0002344166222695791,0.00015562749003984066,0.00010456878447502115,8.840951286358412e-05,,5.9883825378765195e-05,,,,,,0.00020588416956620205,,,0.00014192785334121822,,6.89056406157408e-05,5.700116852395474e-05,0.00014725991374776482,0.0010711472827513782,8.750437521876094e-05,0.00011084184380368901,,3.494914898822214e-05,0.000136518771331058,0.0002343841556310793,,0.0003587229463111324
996,Томпсон,7.426661715558858e-05,,0.0003399048266485384,2.4876550120029354e-05,,,7.046223224351747e-05,0.0002582968065122104,,0.0010224948875255623,0.0004049014384656367,0.000249003984063745,0.0001568531767125317,0.00030059234373618597,,0.00011976765075753039,4.994755506717946e-05,,0.004415011037527594,6.667111140742716e-05,,0.00016470733565296164,,,0.0002602010644589001,,0.00018604522966250017,9.97520449169208e-05,0.00019985274008625225,0.00111315305854555,,0.0002418367501171397,,,,5.8596038907769834e-05,,8.96807365777831e-05
997,Андерсон,4.951107810372571e-05,,0.0010197144799456153,7.462965036008807e-05,,,7.046223224351747e-05,0.0002113337507827176,,,6.393180607352158e-05,6.225099601593625e-05,3.485626149167371e-05,0.00030059234373618597,,0.00017965147613629558,2.497377753358973e-05,,,0.00013334222281485432,,0.00032941467130592327,,,4.730928444707274e-05,,6.201507655416674e-05,5.700116852395474e-05,3.1555695803092456e-05,0.0005040693095300603,,3.526785939208287e-05,,3.494914898822214e-05,,5.8596038907769834e-05,,8.96807365777831e-05
998,Брайант,9.902215620745142e-05,,0.0002549286199864038,7.462965036008807e-05,,0.0030618493570116353,0.00014092446448703494,4.6963055729492795e-05,0.0002244417012680956,,,4.668824701195219e-05,,5.304570771815047e-05,,0.00011976765075753039,0.00014984266520153838,,,,,8.235366782648082e-05,,,2.365464222353637e-05,,6.890564061574081e-06,5.700116852395474e-05,2.103713053539497e-05,0.0042740876870569705,,1.007653125488082e-05,,,,,,
999,Зиничев,4.951107810372571e-05,,,3.731482518004404e-05,5.038291011688835e-05,,,7.827175954915466e-05,0.00033666255190214334,,0.00011720831113478956,0.00010893924302788844,7.842658835626584e-05,7.07276102908673e-05,,5.9883825378765195e-05,,2.2237046920169e-05,,,,0.00016470733565296164,,,0.00016558249556475457,,0.00019982635778564837,0.0001995040898338416,0.00012622278321236982,2.1002887897085848e-05,,0.0002871811407641033,,0.0011882710655995526,0.00040955631399317407,,,8.96807365777831e-05
1000,Сергей,0.0009159549449189256,,,0.0003607099767404257,0.0009572752922208787,,0.00014092446448703494,0.00010175328741390107,0.0002244417012680956,,,0.0003112549800796813,0.000487987660883432,3.536380514543365e-05,,5.9883825378765195e-05,0.0007242395484741023,,,0.0008667244482965531,,,,,,,1.378112812314816e-05,0.0004560093481916379,2.103713053539497e-05,,0.0007000350017500875,3.526785939208287e-05,,6.989829797644427e-05,,,0.001769911504424779,0.00023914863087408822
1001,Логинов,0.00014853323431117713,,0.007053025152957172,0.00018657412590022016,,0.007960808328230252,0.0002818489289740699,0.0007201001878522228,0.0006733251038042867,,0.00010655301012253596,0.00014006474103585658,0.0001917094382042054,0.0006542303951905225,,0.00023953530151506078,7.492133260076919e-05,6.671114076050699e-05,,0.00026668444562970864,,0.0004941220069588849,,,7.096392667060911e-05,,0.0001033584609236112,0.00021375438196483032,0.00014725991374776482,0.0046311367813074295,,0.0001058035781762486,,0.0004543389368468878,0.000136518771331058,0.00011719207781553967,,8.96807365777831e-05
1002,Саакашвили,0.0006436440153484343,,,0.00012438275060014676,0.0005542120112857719,,0.00035231116121758736,0.0011975579211020665,0.0007855459544383348,,0.0005327650506126798,0.0007937001992031872,0.0002091375689500423,0.0007072761029086731,,0.00047907060303012156,4.994755506717946e-05,,,0.00013334222281485432,,0.0015235428547898952,,,0.0008279124778237728,,0.00033763763901712996,0.00015675321344087555,0.0004522983065109919,,0.0002625131256562828,0.00017130103133297393,,0.0004543389368468878,0.000273037542662116,0.0004687683112621587,,0.001076168838933397
1003,Виноградов,0.00029706646862235426,,,0.0005597223777006606,,,0.00014092446448703494,0.00010958046336881652,,,0.00010655301012253596,0.00010893924302788844,6.971252298334742e-05,3.536380514543365e-05,0.0009055236945366736,0.0003593029522725912,0.00029968533040307675,0.00011118523460084499,,0.00046669777985199,,0.00016470733565296164,,,7.096392667060911e-05,,5.512451249259264e-05,5.700116852395474e-05,4.207426107078994e-05,,0.0004375218760938047,0.00012091837505856985,0.001722158438576349,0.00013979659595288855,0.00040955631399317407,0.005156451423883745,,0.00023914863087408822
1004,Глотов,,,,,,,0.0002818489289740699,,,0.002044989775051125,4.2621204049014384e-05,,,,,,,,,,,4.117683391324041e-05,,,,,,,,2.1002887897085848e-05,,,,,,0.00011719207781553967,,
1005,Житель,0.0011139992573338284,,,0.00077117305372091,0.00030229746070133015,,0.0004932356257046223,0.0002504696305572949,0.0013466502076085734,,0.0006712839637719767,0.0004201942231075697,0.0014116785904127853,0.0004066837591724869,0.0001006137438374082,0.0004191867776513564,0.0005993706608061535,0.001178563486768957,,0.00046669777985199,,0.0008647135121780486,,,0.0002128917800118273,,0.0007993054311425934,0.000270755550488785,6.311139160618491e-05,2.1002887897085848e-05,0.0007875393769688486,0.0003778699220580308,,0.0006989829797644428,0.000273037542662116,,0.001769911504424779,0.0006875523137630037
1006,Заместитель,0.0012377769525931427,,0.000424881033310673,0.0022886426110427004,0.0008565094719871018,,0.0002113866967305524,0.0005792110206637445,0.00033666255190214334,,0.0006712839637719767,0.000482445219123506,0.0010021175178856194,0.00038900185659977016,0.0008049099506992655,0.00011976765075753039,0.0004994755506717946,0.00066711140760507,,0.0005333688912594173,,4.117683391324041e-05,,,0.000638675340035482,,0.0007510714827115747,0.0005130105167155927,0.00037866834963710955,0.00031504331845628775,0.0003500175008750437,0.0007557398441160615,,0.0002096948939293328,0.0012286689419795222,0.0005273643501699285,,0.0006875523137630037
1007,Менеджер,2.4755539051862852e-05,,0.0006798096532970768,8.706792542010273e-05,0.0002519145505844417,0.0024494794856093076,,7.827175954915466e-05,0.00033666255190214334,,,0.00017119023904382468,1.7428130745836856e-05,7.07276102908673e-05,,0.000299419126893826,7.492133260076919e-05,,,6.667111140742716e-05,,,,,7.096392667060911e-05,,1.378112812314816e-05,4.2750876392966054e-05,2.103713053539497e-05,0.002079285901811499,,2.015306250976164e-05,,,0.000273037542662116,,0.003539823008849557,5.9787157718522055e-05
1008,Организатор,4.951107810372571e-05,,8.49762066621346e-05,0.0005472841026406458,0.0002519145505844417,,0.00014092446448703494,0.0002035065748278021,0.0002244417012680956,,0.00029834842834310066,0.00010893924302788844,0.0003398485495438187,0.00017681902572716824,0.0001006137438374082,0.00011976765075753039,0.00019979022026871785,0.00011118523460084499,,0.000400026668444563,,4.117683391324041e-05,,,0.0003311649911295092,,0.000172264101539352,0.00014250292130988686,2.103713053539497e-05,8.401155158834339e-05,0.00017500875043752187,0.00025695154699946086,,0.0002096948939293328,0.0010921501706484642,5.8596038907769834e-05,,5.9787157718522055e-05
1009,Авдеев,0.00017328877336304,,,0.00028608032638033755,,,0.00014092446448703494,3.913587977457733e-05,,,2.1310602024507192e-05,4.668824701195219e-05,6.971252298334742e-05,3.536380514543365e-05,,0.00017965147613629558,7.492133260076919e-05,2.2237046920169e-05,,0.0002000133342222815,,0.00020588416956620205,,,4.730928444707274e-05,,6.89056406157408e-05,7.125146065494343e-05,3.1555695803092456e-05,2.1002887897085848e-05,,0.0001007653125488082,,0.0001048474469646664,,,0.0008849557522123895,2.9893578859261028e-05
1010,Устюгов,2.4755539051862852e-05,,0.002634262406526173,,,0.00347009593794652,,0.0001800250469630557,0.0001122208506340478,,4.2621204049014384e-05,0.00010893924302788844,1.7428130745836856e-05,0.0001414552205817346,0.0004024549753496328,,,4.4474093840338e-05,,,,0.00016470733565296164,,,,,,4.2750876392966054e-05,5.259282633848743e-05,0.0016172223680756105,,5.03826562744041e-06,,0.0001747457449411107,,,,
1011,Планк,,,,,,,,,,0.002044989775051125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,Синица,2.4755539051862852e-05,,,7.462965036008807e-05,,,,2.3481527864746398e-05,0.0001122208506340478,,6.393180607352158e-05,1.5562749003984063e-05,3.485626149167371e-05,3.536380514543365e-05,0.00110675118221149,0.0004191867776513564,,4.4474093840338e-05,,0.000400026668444563,,,,,,,4.823394843101856e-05,4.2750876392966054e-05,1.0518565267697487e-05,,0.0004375218760938047,4.534439064696369e-05,,,0.0019112627986348125,,,
1013,Премьер,0.00138631018690432,,0.0003399048266485384,0.0003731482518004403,0.0008061265618702138,,0.0002818489289740699,0.0007357545397620539,0.0012344293569745259,,0.001875332978156633,0.0007937001992031872,0.0005751283146126162,0.0004774113694633542,,0.00011976765075753039,0.0007991608810748714,4.4474093840338e-05,,0.0008667244482965531,,0.00024706100347944245,,0.03225806451612903,0.0008988764044943821,,0.002852693521491669,0.0015675321344087553,0.0003365940885663196,0.000136518771331058,0.00017500875043752187,0.0013301021256442685,,0.0005242372348233321,0.00040955631399317407,0.0008203445447087777,0.0008849557522123895,0.0006277651560444818
1014,Судья,4.951107810372571e-05,,0.0007647858599592113,0.0010075002798611886,0.0007053607416364369,,0.0017615558060879368,0.00010958046336881652,,,0.0001704848161960575,7.781374501992033e-05,0.00029627822267922654,0.00015913712315445143,0.0008049099506992655,0.0006587220791664173,0.0002247639978023076,,,0.0014667644509633974,,0.00032941467130592327,,,0.00016558249556475457,,0.00016537353747777793,7.125146065494343e-05,7.362995687388241e-05,0.00044106064583880286,0.0011375568778438925,5.03826562744041e-05,0.000574052812858783,6.989829797644427e-05,0.0005460750853242321,0.0004687683112621587,,
1015,Бастрыкин,0.00019804431241490284,,,8.706792542010273e-05,0.0002015316404675534,,0.0002113866967305524,0.00014871634314339387,0.00033666255190214334,,0.0005860415556739478,0.00034238047808764937,0.00013071098059377645,0.00017681902572716824,0.00110675118221149,0.00011976765075753039,0.00019979022026871785,0.000333555703802535,,0.000400026668444563,,0.00024706100347944245,,,0.0003075103489059728,,0.0004134338436944448,0.0003135064268817511,0.00019985274008625225,,,0.0003627551251757095,,,0.0005460750853242321,0.0005859603890776983,,0.00032882936745187133
1016,Михайло,0.0008911994058670627,,0.0001699524133242692,0.00024876550120029353,0.0004030632809351068,0.0004082465809348847,0.00035231116121758736,0.00015654351909830932,,,,0.00010893924302788844,0.0005054157916292688,5.304570771815047e-05,,0.0006587220791664173,0.0007741871035412816,4.4474093840338e-05,,0.000400026668444563,,,,,4.730928444707274e-05,,6.89056406157408e-05,0.00042750876392966063,4.207426107078994e-05,0.00014702021527960093,0.0011375568778438925,3.526785939208287e-05,,0.0003844406388704435,,,,0.0002092550520148272
1017,Уткин,0.0002723109295704914,,0.000849762066621346,0.0002736420513203229,0.00015114873035066505,,0.00035231116121758736,0.0005244207889793362,,,4.2621204049014384e-05,4.668824701195219e-05,0.00013071098059377645,0.0002829104411634692,0.0001006137438374082,0.000299419126893826,2.497377753358973e-05,,,,,0.0004117683391324041,,,7.096392667060911e-05,,,7.125146065494343e-05,7.362995687388241e-05,0.003108427408768705,,1.5114796882321231e-05,,6.989829797644427e-05,0.0005460750853242321,0.00011719207781553967,,8.96807365777831e-05
1018,Чибис,9.902215620745142e-05,,,2.4876550120029354e-05,,,,8.609893550407013e-05,0.00033666255190214334,,0.0002663825253063399,0.00015562749003984066,0.0006971252298334742,0.0002475466360180356,,,7.492133260076919e-05,,,6.667111140742716e-05,,0.00032941467130592327,,,0.0002602010644589001,,0.00039276215150972263,0.0002280046740958189,0.00014725991374776482,,,0.0006096301409202894,,0.0003494914898822214,0.000136518771331058,0.0002343841556310793,,0.00014946789429630514
1019,Блумберг,2.4755539051862852e-05,,,0.00014925930072017614,0.00010076582023377672,,,5.4790231684408274e-05,,,8.524240809802877e-05,7.781374501992033e-05,2.6142196118755287e-05,0.00010609141543630094,,0.00047907060303012156,,,,,,8.235366782648082e-05,,,0.00014192785334121822,,0.00022049804997037055,8.550175278593211e-05,0.00010518565267697486,,,7.557398441160615e-05,0.001722158438576349,,0.0008191126279863481,0.00011719207781553967,,
1020,Травматолог,,,,0.000920432354441086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,Шуман,,,,0.0002114506760202495,0.0002015316404675534,,,,,,,3.112549800796813e-05,,,,0.0003593029522725912,,,,0.000400026668444563,,,,,2.365464222353637e-05,,,,,,0.00017500875043752187,,0.000574052812858783,,0.0008191126279863481,,,
1022,Караулов,7.426661715558858e-05,,,7.462965036008807e-05,0.0002015316404675534,,,7.827175954915466e-05,0.0006733251038042867,,4.2621204049014384e-05,1.5562749003984063e-05,4.357032686459214e-05,1.7681902572716824e-05,,5.9883825378765195e-05,,6.671114076050699e-05,,6.667111140742716e-05,,0.00016470733565296164,,,2.365464222353637e-05,,0.00011713958904675934,,6.311139160618491e-05,,,2.519132813720205e-05,,0.0008737287247055534,,,,2.9893578859261028e-05
1023,Кот,4.951107810372571e-05,,,,5.038291011688835e-05,,,7.827175954915466e-06,,,2.1310602024507192e-05,0.00010893924302788844,1.7428130745836856e-05,5.304570771815047e-05,,,4.994755506717946e-05,,,,,8.235366782648082e-05,,,2.365464222353637e-05,,4.823394843101856e-05,2.850058426197737e-05,2.103713053539497e-05,4.2005775794171696e-05,,6.0459187529284925e-05,,0.0001048474469646664,0.0010921501706484642,,0.001769911504424779,0.00014946789429630514
1024,Молчанов,0.00014853323431117713,,,0.00011194447554013208,,,,9.392611145898559e-05,,,6.393180607352158e-05,4.668824701195219e-05,4.357032686459214e-05,8.840951286358412e-05,,5.9883825378765195e-05,0.0006992657709405125,4.4474093840338e-05,,,,8.235366782648082e-05,,,7.096392667060911e-05,0.006802721088435374,4.134338436944448e-05,4.2750876392966054e-05,2.103713053539497e-05,,,7.557398441160615e-05,,0.00013979659595288855,,0.00011719207781553967,,0.0001793614731555662
1025,Решетов,4.951107810372571e-05,,,0.00011194447554013208,,,,3.913587977457733e-05,,,8.524240809802877e-05,6.225099601593625e-05,2.6142196118755287e-05,5.304570771815047e-05,0.0001006137438374082,0.00011976765075753039,,,,,0.004149377593360996,0.00020588416956620205,,,2.365464222353637e-05,,6.890564061574081e-06,,2.103713053539497e-05,,8.750437521876094e-05,3.526785939208287e-05,,0.0001048474469646664,0.00040955631399317407,,,
